Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Metabolism Of Amino Acids And Derivatives R-HSA-71291	21/364	0.888830638816505	0.999995343838681	0	0	0.779477665191951	0.0918603275156301	NQO1;RPL3;RPL21;GPT2;APIP;PYCR1;SLC3A2;PAPSS2;INMT;PAPSS1;QDPR;SLC7A5;DUOX1;VSIG2;PSAT1;SBDS;SERINC1;RPL15;CDO1;SERINC2;RPS23
M Phase R-HSA-68886	22/380	0.890162713497888	0.999995343838681	0	0	0.782283192137331	0.0910194385813182	H2BC5;PRKCB;UBE2C;CDCA5;NEK7;AURKB;CDC20;CCNB2;TUBA1B;TUBB2B;CENPF;TUBB6;TUBA1A;PTTG1;UBB;TUBB3;CHMP4B;BIRC5;NEK2;TUBGCP4;BLZF1;H3-3B
SUMOylation R-HSA-2990846	9/174	0.891786791038797	0.999995343838681	0	0	0.695397806077418	0.0796426579513611	TFAP2A;NR4A2;TOP2A;HNRNPK;BIRC5;RORA;PPARG;AURKB;AURKA
Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	2/51	0.893181417831178	0.999995343838681	0	0	0.521119420853227	0.0588685489091171	PLEKHA2;PIK3R1
RNA Polymerase I Transcription Termination R-HSA-73863	1/30	0.895772776821402	0.999995343838681	0	0	0.440428061831153	0.0484772541267531	CAVIN1
Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314	1/30	0.895772776821402	0.999995343838681	0	0	0.440428061831153	0.0484772541267531	UBB
Diseases Of Programmed Cell Death R-HSA-9645723	3/71	0.896829749158166	0.999995343838681	0	0	0.563078891777706	0.0613132298870457	JUN;H2BC5;H3-3B
Disorders Of Transmembrane Transporters R-HSA-5619115	9/176	0.898996679745527	0.999995343838681	0	0	0.686994942154526	0.0731484307246852	LMBRD1;SLC7A7;UBB;ABCA3;SLCO2A1;SLC1A1;SLC2A1;NLRP3;SLC3A2
Formation Of TC-NER Pre-Incision Complex R-HSA-6781823	2/52	0.899392688243129	0.999995343838681	0	0	0.510669427191166	0.0541491055489008	UBB;UVSSA
Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201	2/52	0.899392688243129	0.999995343838681	0	0	0.510669427191166	0.0541491055489008	MBD4;CREB1
Eukaryotic Translation Termination R-HSA-72764	4/90	0.899481935063267	0.999995343838681	0	0	0.59346522878128	0.0628695159177843	RPL3;RPL21;RPL15;RPS23
Selenocysteine Synthesis R-HSA-2408557	4/90	0.899481935063267	0.999995343838681	0	0	0.59346522878128	0.0628695159177843	RPL3;RPL21;RPL15;RPS23
Switching Of Origins To A Post-Replicative State R-HSA-69052	4/90	0.899481935063267	0.999995343838681	0	0	0.59346522878128	0.0628695159177843	UBB;MCM8;UBE2C;MCM4
AURKA Activation By TPX2 R-HSA-8854518	3/72	0.902077298899827	0.999995343838681	0	0	0.554888301705501	0.0571840502014918	TUBA1A;NEK2;AURKA
Base Excision Repair R-HSA-73884	3/72	0.902077298899827	0.999995343838681	0	0	0.554888301705501	0.0571840502014918	MBD4;H2BC5;TINF2
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	3/72	0.902077298899827	0.999995343838681	0	0	0.554888301705501	0.0571840502014918	CDC20;UBB;UBE2C
Transferrin Endocytosis And Recycling R-HSA-917977	1/31	0.903345688983935	0.999995343838681	0	0	0.425724137931034	0.0432748484152504	TFRC
HCMV Late Events R-HSA-9610379	4/91	0.904119803541763	0.999995343838681	0	0	0.586612015346853	0.0591266202872616	HNRNPK;H2BC5;MVB12B;CHMP4B
Signaling By B Cell Receptor (BCR) R-HSA-983705	5/109	0.904209611904429	0.999995343838681	0	0	0.613263379082881	0.0617519880088281	UBB;PRKCB;BTK;PLCG2;PIK3R1
S Phase R-HSA-69242	8/161	0.905076393055213	0.999995343838681	0	0	0.666585137173372	0.0664824863331163	GINS2;CDKN1A;CDC45;UBB;UBE2C;MCM8;CDCA5;MCM4
Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	2/53	0.905265720679505	0.999995343838681	0	0	0.500629237202127	0.0498260081266809	UBB;NOTCH4
Mitotic Spindle Checkpoint R-HSA-69618	5/110	0.908315060044825	0.999995343838681	0	0	0.607389843904367	0.0584090236699185	CDC20;CENPF;UBE2C;BIRC5;AURKB
Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	4/92	0.908567205348242	0.999995343838681	0	0	0.579914556763209	0.0556059307050275	RPL3;RPL21;RPL15;RPS23
Gluconeogenesis R-HSA-70263	1/32	0.910368710567554	0.999995343838681	0	0	0.411968854282536	0.0386861762982775	FBP1
Inactivation, Recovery And Regulation Of Phototransduction Cascade R-HSA-2514859	1/32	0.910368710567554	0.999995343838681	0	0	0.411968854282536	0.0386861762982775	FNTA
RAF Activation R-HSA-5673000	1/32	0.910368710567554	0.999995343838681	0	0	0.411968854282536	0.0386861762982775	YWHAB
Degradation Of AXIN R-HSA-4641257	2/54	0.91081685843937	0.999995343838681	0	0	0.490975208366513	0.0458636809482275	UBB;AXIN2
FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	2/54	0.91081685843937	0.999995343838681	0	0	0.490975208366513	0.0458636809482275	UBB;AURKA
SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	2/54	0.91081685843937	0.999995343838681	0	0	0.490975208366513	0.0458636809482275	CDC20;UBB
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	3/74	0.911854914785207	0.999995343838681	0	0	0.539199284102404	0.0497542829953727	CREB1;RNASE1;PPM1F
Formation Of Cornified Envelope R-HSA-6809371	3/74	0.911854914785207	0.999995343838681	0	0	0.539199284102404	0.0497542829953727	RCAN1;ST14;JUP
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	4/93	0.912830366007844	0.999995343838681	0	0	0.573367602866838	0.0522941149819705	CDC20;CENPF;BIRC5;AURKB
G1/S Transition R-HSA-69206	6/129	0.91338851100275	0.999995343838681	0	0	0.622027175289054	0.0563519029136311	CDKN1A;CDC45;UBB;MCM8;MCM4;TK1
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	5/112	0.916066067679112	0.999995343838681	0	0	0.595972130660152	0.0522469639949774	RPL3;RPL21;RPL15;RPS23;PNRC2
Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568	1/33	0.916881744902007	0.999995343838681	0	0	0.399073275862069	0.034630291352769	XRCC2
Signaling To ERKs R-HSA-187687	1/33	0.916881744902007	0.999995343838681	0	0	0.399073275862069	0.034630291352769	YWHAB
Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417	1/33	0.916881744902007	0.999995343838681	0	0	0.399073275862069	0.034630291352769	TINF2
Phototransduction Cascade R-HSA-2514856	1/33	0.916881744902007	0.999995343838681	0	0	0.399073275862069	0.034630291352769	FNTA
G2/M Checkpoints R-HSA-69481	7/148	0.918745624079953	0.999995343838681	0	0	0.632875582012141	0.0536336686131347	CCNB2;CDC45;UBB;H2BC5;MCM8;YWHAB;MCM4
Reproduction R-HSA-1474165	5/113	0.919720639425138	0.999995343838681	0	0	0.590421853388658	0.0494096345619969	CATSPER2;H2BC5;TINF2;CD9;H3-3B
Transcriptional Regulation By RUNX3 R-HSA-8878159	4/95	0.920828408851691	0.999995343838681	0	0	0.560705362363966	0.0462478584224485	CDKN1A;NOTCH1;UBB;CCN2
E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654	2/56	0.921015876969136	0.999995343838681	0	0	0.472739820565908	0.0388960888655092	UBB;H2BC5
Meiotic Recombination R-HSA-912446	2/56	0.921015876969136	0.999995343838681	0	0	0.472739820565908	0.0388960888655092	H2BC5;H3-3B
HIV Life Cycle R-HSA-162587	7/149	0.921894198121842	0.999995343838681	0	0	0.628384573368187	0.0511032589200519	UBB;MVB12B;HMGA1;CHMP4B;NEDD4L;CXCR4;CHMP5
COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436	1/34	0.922921801759965	0.999995343838681	0	0	0.386959247648903	0.0310382991694207	PAFAH1B3
Negative Regulation Of FGFR2 Signaling R-HSA-5654727	1/34	0.922921801759965	0.999995343838681	0	0	0.386959247648903	0.0310382991694207	UBB
Resolution Of D-Loop Structures R-HSA-5693537	1/34	0.922921801759965	0.999995343838681	0	0	0.386959247648903	0.0310382991694207	XRCC2
Interleukin-1 Signaling R-HSA-9020702	5/114	0.923233844909416	0.999995343838681	0	0	0.584973416067101	0.0467234198987133	UBB;IL1B;MAP3K8;IRAK3;AGER
Ub-specific Processing Proteases R-HSA-5689880	10/201	0.924281984459835	0.999995343838681	0	0	0.667003353546657	0.0525185606844141	CDC20;SNX3;IL33;USP49;H2BC5;UBB;ARRB1;ADRB2;AXIN2;BIRC3
ABC Transporter Disorders R-HSA-5619084	3/77	0.92486397530257	0.999995343838681	0	0	0.517255860833209	0.0404021342402479	LMBRD1;UBB;ABCA3
NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333	1/35	0.928523206675826	0.999995343838681	0	0	0.375557809330629	0.0278513313772359	BLOC1S6
Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271	1/35	0.928523206675826	0.999995343838681	0	0	0.375557809330629	0.0278513313772359	BLOC1S6
Vpr-mediated Nuclear Import Of PICs R-HSA-180910	1/35	0.928523206675826	0.999995343838681	0	0	0.375557809330629	0.0278513313772359	HMGA1
RNA Polymerase I Promoter Clearance R-HSA-73854	3/78	0.928793208573818	0.999995343838681	0	0	0.510331491712707	0.0376977589557158	H2BC5;DPEP2;H3-3B
Formation Of A Pool Of Free 40S Subunits R-HSA-72689	4/98	0.93159373036385	0.999995343838681	0	0	0.542722286756165	0.0384564713956784	RPL3;RPL21;RPL15;RPS23
Separation Of Sister Chromatids R-HSA-2467813	8/170	0.932296478076178	0.999995343838681	0	0	0.629244629244629	0.0441128205584492	CDC20;CENPF;PTTG1;UBB;UBE2C;CDCA5;BIRC5;AURKB
Signaling By Hedgehog R-HSA-5358351	6/135	0.932697237242679	0.999995343838681	0	0	0.59290255089724	0.0413102690382753	UBB;HHIP;ADCY4;GAS1;ARRB1;IFT57
Generic Transcription Pathway R-HSA-212436	74/1190	0.932908722527329	0.999995343838681	0	0	0.839471033335676	0.0582995130964206	ZNF331;BTG2;CDKN1A;SPI1;DYRK2;BTG1;YWHAB;CITED2;RORA;SLC2A3;LDB2;SLC6A4;CCND2;HEY1;CTSL;SESN1;CASP1;CCN2;H3-3B;ZNF682;ZNF483;GPX2;PRKCB;IGFBP3;LMO2;LIFR;FOS;ZNF14;CLDN5;MAF;CREB1;KIT;BIRC5;PPARG;ITGA5;SGK1;MYL9;ZNF394;NOTCH1;NOTCH4;NEDD4L;RETN;GATA2;ZNF25;DLL1;FOXO1;AURKB;AURKA;SOCS3;PDZD2;UBB;ZNF549;ZNF669;ZNF786;ZNF223;TFAP2A;MBD4;JUN;H2BC5;ABCA6;STAT1;UBE2C;CAV1;FBXO32;KLF4;SMAD6;COL1A1;NR4A2;IL6;COL1A2;RGCC;CDK6;AGRP;ZNF577
Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274	1/36	0.93371779578045	0.999995343838681	0	0	0.364807881773399	0.0250189011063744	BLOC1S6
B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924	2/59	0.934274953894505	0.999995343838681	0	0	0.447786131996658	0.0304425166896268	H2BC5;H3-3B
RNA Polymerase I Promoter Escape R-HSA-73772	2/59	0.934274953894505	0.999995343838681	0	0	0.447786131996658	0.0304425166896268	H2BC5;H3-3B
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	2/59	0.934274953894505	0.999995343838681	0	0	0.447786131996658	0.0304425166896268	CDKN1A;UBB
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	3/80	0.936090517388238	0.999995343838681	0	0	0.497022314701873	0.0328248947148744	TUBA1A;NEK2;TUBGCP4
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408	3/80	0.936090517388238	0.999995343838681	0	0	0.497022314701873	0.0328248947148744	CDC20;UBB;UBE2C
Meiotic Synapsis R-HSA-1221632	2/60	0.938205063837681	0.999995343838681	0	0	0.440041883819995	0.028068835342595	H2BC5;TINF2
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	2/60	0.938205063837681	0.999995343838681	0	0	0.440041883819995	0.028068835342595	UBB;H2BC5
DNA Damage Recognition In GG-NER R-HSA-5696394	1/37	0.938535095987031	0.999995343838681	0	0	0.354655172413793	0.0224975607300534	UBB
Centrosome Maturation R-HSA-380287	3/81	0.93947427394288	0.999995343838681	0	0	0.490623671908202	0.0306320120329964	TUBA1A;NEK2;TUBGCP4
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	3/81	0.93947427394288	0.999995343838681	0	0	0.490623671908202	0.0306320120329964	UBB;HSPA12B;TNFRSF21
TP53 Regulates Metabolic Genes R-HSA-5628897	3/81	0.93947427394288	0.999995343838681	0	0	0.490623671908202	0.0306320120329964	GPX2;YWHAB;SESN1
DNA Double Strand Break Response R-HSA-5693606	2/61	0.941911350844308	0.999995343838681	0	0	0.432560152530676	0.0258861800393704	UBB;H2BC5
Post NMDA Receptor Activation Events R-HSA-438064	2/61	0.941911350844308	0.999995343838681	0	0	0.432560152530676	0.0258861800393704	CREB1;RNASE1
PI Metabolism R-HSA-1483255	3/82	0.942691486745473	0.999995343838681	0	0	0.484387020071334	0.0285866867445942	PLEKHA2;PIK3R1;PNPLA6
Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471	1/38	0.943002492744449	0.999995343838681	0	0	0.345051258154706	0.0202497999159811	FBXL5
Interactions Of Vpr With Host Cellular Proteins R-HSA-176033	1/38	0.943002492744449	0.999995343838681	0	0	0.345051258154706	0.0202497999159811	HMGA1
Resolution Of Abasic Sites (AP Sites) R-HSA-73933	1/38	0.943002492744449	0.999995343838681	0	0	0.345051258154706	0.0202497999159811	MBD4
Asymmetric Localization Of PCP Proteins R-HSA-4608870	2/62	0.945405577040797	0.999995343838681	0	0	0.425327812284334	0.0238784399356191	UBB;FZD4
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648	2/62	0.945405577040797	0.999995343838681	0	0	0.425327812284334	0.0238784399356191	JUN;FOS
Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084	2/63	0.948698977498439	0.999995343838681	0	0	0.418332597947708	0.0220309551458906	UBB;UBE2C
Amine Ligand-Binding Receptors R-HSA-375280	1/40	0.950987328206539	0.999995343838681	0	0	0.327320954907162	0.0164493644236535	ADRB2
Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616	1/40	0.950987328206539	0.999995343838681	0	0	0.327320954907162	0.0164493644236535	XRCC2
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	2/64	0.951802274653345	0.999995343838681	0	0	0.411563035686458	0.0203303745612359	UBB;UVSSA
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	2/64	0.951802274653345	0.999995343838681	0	0	0.411563035686458	0.0203303745612359	UBB;EPAS1
Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	3/86	0.954036134706065	0.999995343838681	0	0	0.460943220395394	0.0216890983913091	SLC11A1;SLC39A8;SLC16A3
Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	1/41	0.954550170775357	0.999995343838681	0	0	0.319120689655172	0.0148439227606496	XRCC2
Dual Incision In GG-NER R-HSA-5696400	1/41	0.954550170775357	0.999995343838681	0	0	0.319120689655172	0.0148439227606496	UBB
MTOR Signaling R-HSA-165159	1/41	0.954550170775357	0.999995343838681	0	0	0.319120689655172	0.0148439227606496	YWHAB
Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207	1/41	0.954550170775357	0.999995343838681	0	0	0.319120689655172	0.0148439227606496	SCN4B
Dual Incision In TC-NER R-HSA-6782135	2/65	0.954725693399366	0.999995343838681	0	0	0.40500838016366	0.0187645290433441	UBB;UVSSA
p53-Dependent G1 DNA Damage Response R-HSA-69563	2/65	0.954725693399366	0.999995343838681	0	0	0.40500838016366	0.0187645290433441	CDKN1A;UBB
Activation Of NF-kappaB In B Cells R-HSA-1169091	2/66	0.9574789769123	0.999995343838681	0	0	0.398658557625949	0.0173223180556692	UBB;PRKCB
Protein Localization R-HSA-9609507	7/164	0.957832953910341	0.999995343838681	0	0	0.567884679852497	0.024465542941357	PRNP;CYB5A;UBB;ZFAND6;ACOT2;HMOX1;STX1A
Formation Of Incision Complex In GG-NER R-HSA-5696395	1/42	0.957854174796097	0.999995343838681	0	0	0.311320437342304	0.0134053742784654	UBB
Signaling By FGFR2 In Disease R-HSA-5655253	1/42	0.957854174796097	0.999995343838681	0	0	0.311320437342304	0.0134053742784654	PIK3R1
tRNA Aminoacylation R-HSA-379724	1/42	0.957854174796097	0.999995343838681	0	0	0.311320437342304	0.0134053742784654	PPA2
G2/M Transition R-HSA-69275	8/182	0.957862161616997	0.999995343838681	0	0	0.585466102707482	0.0252051311383007	CCNB2;CDKN1A;CENPF;TUBA1A;UBB;NEK2;TUBGCP4;AURKA
Gene Silencing By RNA R-HSA-211000	4/108	0.958573713424991	0.999995343838681	0	0	0.490271649566743	0.0207428122622737	TDRD1;H2BC5;ANG;H3-3B
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827	4/108	0.958573713424991	0.999995343838681	0	0	0.490271649566743	0.0207428122622737	RPL3;RPL21;RPL15;RPS23
SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	4/108	0.958573713424991	0.999995343838681	0	0	0.490271649566743	0.0207428122622737	RPL3;RPL21;RPL15;RPS23
Meiosis R-HSA-1500620	3/88	0.958886168030462	0.999995343838681	0	0	0.45004874878128	0.0188943560061523	H2BC5;TINF2;H3-3B
G1/S DNA Damage Checkpoints R-HSA-69615	2/67	0.960071402647081	0.999995343838681	0	0	0.392504114243245	0.0159936083106597	CDKN1A;UBB
HDR Thru Homologous Recombination (HRR) R-HSA-5685942	2/67	0.960071402647081	0.999995343838681	0	0	0.392504114243245	0.0159936083106597	UBB;XRCC2
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	4/109	0.960644714521761	0.999995343838681	0	0	0.485576068713595	0.0194961910447298	RPL3;RPL21;RPL15;RPS23
Defensins R-HSA-1461973	1/43	0.960918132764813	0.999995343838681	0	0	0.303891625615764	0.0121149627744693	TSPAN32
Homologous DNA Pairing And Strand Exchange R-HSA-5693579	1/43	0.960918132764813	0.999995343838681	0	0	0.303891625615764	0.0121149627744693	XRCC2
Voltage Gated Potassium Channels R-HSA-1296072	1/43	0.960918132764813	0.999995343838681	0	0	0.303891625615764	0.0121149627744693	KCNQ3
Glucose Metabolism R-HSA-70326	3/89	0.961127044610663	0.999995343838681	0	0	0.444791532827958	0.0176353964055438	PKM;FBP1;PFKP
Mitochondrial Biogenesis R-HSA-1592230	3/89	0.961127044610663	0.999995343838681	0	0	0.444791532827958	0.0176353964055438	MBD4;CREB1;ATP5PB
Cell Cycle Checkpoints R-HSA-69620	13/271	0.961137963943016	0.999995343838681	0	0	0.640917618138888	0.0254042550702754	CDKN1A;H2BC5;UBE2C;MCM8;YWHAB;AURKB;CDC20;CCNB2;CENPF;CDC45;UBB;BIRC5;MCM4
Mitotic G2-G2/M Phases R-HSA-453274	8/184	0.961159571035577	0.999995343838681	0	0	0.578750078750079	0.0229270899945615	CCNB2;CDKN1A;CENPF;TUBA1A;UBB;NEK2;TUBGCP4;AURKA
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	15/307	0.963904194732244	0.999995343838681	0	0	0.653105563399092	0.0240103630230184	UBE2C;MGRN1;ZBTB16;CCNF;NEDD4L;UBE2E2;UBE2L6;LMO7;UBE2G2;FBXO32;CDC20;RNF144B;SOCS3;UBB;FBXL5
Glycolysis R-HSA-70171	2/69	0.964808559291002	0.999995343838681	0	0	0.380746371661362	0.0136404601605184	PKM;PFKP
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	2/69	0.964808559291002	0.999995343838681	0	0	0.380746371661362	0.0136404601605184	TUBA1A;NEK2
Telomere Maintenance R-HSA-157579	3/92	0.967179873833894	0.999995343838681	0	0	0.429728723074058	0.0143403863684261	H2BC5;TINF2;H3-3B
Cellular Response To Starvation R-HSA-9711097	6/153	0.969756861022449	0.999995343838681	0	0	0.51979379987289	0.0159628143903965	RPL3;RPL21;SESN1;RPL15;ATF3;RPS23
Deubiquitination R-HSA-5688426	13/279	0.970608123807854	0.999995343838681	0	0	0.621370010561871	0.0185370035434152	IL33;USP49;H2BC5;TNFAIP3;ARRB1;ADRB2;AXIN2;TGFBR2;CDC20;SNX3;UBB;NLRP3;BIRC3
CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	2/72	0.970914823974437	0.999995343838681	0	0	0.364369515922311	0.0107549253660334	UBB;UBE2C
Regulation Of RUNX2 Expression And Activity R-HSA-8939902	2/72	0.970914823974437	0.999995343838681	0	0	0.364369515922311	0.0107549253660334	UBB;STAT1
SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	1/47	0.971103653860072	0.999995343838681	0	0	0.277406296851574	0.00813412596417045	RPS23
SUMOylation Of RNA Binding Proteins R-HSA-4570464	1/47	0.971103653860072	0.999995343838681	0	0	0.277406296851574	0.00813412596417045	HNRNPK
Sensory Perception Of Taste R-HSA-9717189	1/47	0.971103653860072	0.999995343838681	0	0	0.277406296851574	0.00813412596417045	SCN4B
Viral Messenger RNA Synthesis R-HSA-168325	1/47	0.971103653860072	0.999995343838681	0	0	0.277406296851574	0.00813412596417045	BLOC1S6
Cap-dependent Translation Initiation R-HSA-72737	4/116	0.972659274488186	0.999995343838681	0	0	0.455054793168131	0.0126147734655486	RPL3;RPL21;RPL15;RPS23
Late Phase Of HIV Life Cycle R-HSA-162599	5/136	0.972791687811628	0.999995343838681	0	0	0.486152904036405	0.0134106797360337	UBB;MVB12B;CHMP4B;NEDD4L;CHMP5
Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	1/48	0.973204857282228	0.999995343838681	0	0	0.271489361702128	0.00737383487381975	FCGR1A
Retrograde Transport At Trans-Golgi-Network R-HSA-6811440	1/48	0.973204857282228	0.999995343838681	0	0	0.271489361702128	0.00737383487381975	AKR1B10
HCMV Early Events R-HSA-9609690	3/96	0.973875411192212	0.999995343838681	0	0	0.411156656567457	0.010884097119253	CREB1;H2BC5;RNASE1
Influenza Viral RNA Transcription And Replication R-HSA-168273	5/137	0.974100851991089	0.999995343838681	0	0	0.48244373192506	0.0126595341419431	BLOC1S6;RPL3;RPL21;RPL15;RPS23
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913	2/74	0.974403381372164	0.999995343838681	0	0	0.354209799861974	0.00918462887726278	H2BC5;H3-3B
RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505	2/74	0.974403381372164	0.999995343838681	0	0	0.354209799861974	0.00918462887726278	SNAPC1;PHAX
Influenza Infection R-HSA-168255	6/157	0.974882557351489	0.999995343838681	0	0	0.505914434336259	0.012869587592	BLOC1S6;RPL3;RPL21;CANX;RPL15;RPS23
Regulation Of TP53 Activity R-HSA-5633007	6/157	0.974882557351489	0.999995343838681	0	0	0.505914434336259	0.012869587592	PDZD2;DYRK2;UBB;SGK1;AURKB;AURKA
Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	1/49	0.9751533553273	0.999995343838681	0	0	0.265818965517241	0.00668814681072543	UBB
Transcriptional Regulation By TP53 R-HSA-3700989	17/354	0.976667333079318	0.999995343838681	0	0	0.640659854570437	0.0151254559430886	JUN;BTG2;CDKN1A;GPX2;DYRK2;YWHAB;IGFBP3;FOS;AURKB;AURKA;PDZD2;RGCC;UBB;SESN1;CASP1;BIRC5;SGK1
Hedgehog Off State R-HSA-5610787	3/98	0.976715611973368	0.999995343838681	0	0	0.402457109624891	0.00948178979253702	UBB;ADCY4;IFT57
Extension Of Telomeres R-HSA-180786	1/50	0.976960238874719	0.999995343838681	0	0	0.260380014074595	0.006069282352683	TINF2
Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	1/50	0.976960238874719	0.999995343838681	0	0	0.260380014074595	0.006069282352683	RPS23
Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562	1/50	0.976960238874719	0.999995343838681	0	0	0.260380014074595	0.006069282352683	NQO1
Transcriptional Regulation By Small RNAs R-HSA-5578749	2/76	0.977485783855052	0.999995343838681	0	0	0.344599257642736	0.00784705253986051	H2BC5;H3-3B
CLEC7A (Dectin-1) Signaling R-HSA-5607764	3/99	0.978023066860397	0.999995343838681	0	0	0.398243266574586	0.00884977122002751	UBB;IL1B;PLCG2
Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	1/51	0.978635793444948	0.999995343838681	0	0	0.255158620689655	0.00551033530706535	UBB
Complex I Biogenesis R-HSA-6799198	1/51	0.978635793444948	0.999995343838681	0	0	0.255158620689655	0.00551033530706535	NUBPL
Diseases Of DNA Repair R-HSA-9675135	1/51	0.978635793444948	0.999995343838681	0	0	0.255158620689655	0.00551033530706535	XRCC2
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	1/51	0.978635793444948	0.999995343838681	0	0	0.255158620689655	0.00551033530706535	UBB
Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601	1/51	0.978635793444948	0.999995343838681	0	0	0.255158620689655	0.00551033530706535	UBB
Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	1/51	0.978635793444948	0.999995343838681	0	0	0.255158620689655	0.00551033530706535	UBB
Vpu Mediated Degradation Of CD4 R-HSA-180534	1/51	0.978635793444948	0.999995343838681	0	0	0.255158620689655	0.00551033530706535	UBB
G2/M DNA Damage Checkpoint R-HSA-69473	2/77	0.978889015973135	0.999995343838681	0	0	0.339986197377502	0.00725428806480803	H2BC5;YWHAB
